,label,text,words
5873,1,who is the audience for cletis tout ? anybody who enjoys quirky  fun  popcorn movies with a touch of silliness and a little bloodshed . ,25
5874,0,mocking kung fu pictures when they were a staple of exploitation theater programming was witty . mocking them now is an exercise in pointlessness . ,25
5875,0,woody allen can write and deliver a one liner as well as anybody . but i had a lot of problems with this movie . ,25
5876,1,all the actors are good in pauline & paulette but van der groen  described as 'belgium's national treasure  ' is especially terrific as pauline . ,25
5877,1,a culture-clash comedy that  in addition to being very funny  captures some of the discomfort and embarrassment of being a bumbling american in europe . ,25
5878,0,the lack of naturalness makes everything seem self-consciously poetic and forced . . . it's a pity that [nelson's] achievement doesn't match his ambition . ,25
5879,0,tom shadyac has learned a bit more craft since directing adams  but he still lingers over every point until the slowest viewer grasps it . ,25
5880,1,often gruelling and heartbreaking to witness but seldahl and wollter's sterling performances raise this far above the level of the usual maudlin disease movie . ,25
5881,1," "" brown sugar "" admirably aspires to be more than another "" best man "" clone by weaving a theme throughout this funny film . ",25
5882,1,best enjoyed as a work of fiction inspired by real-life events . those seeking a definitive account of eisenstein's life would do better elsewhere . ,25
5883,1,not as well-written as sexy beast  not as gloriously flippant as lock  stock and two smoking barrels  but stylish and moody and exceptionally well-acted . ,25
5884,0,nothing sticks  really  except a lingering creepiness one feels from being dragged through a sad  sordid universe of guns  drugs  avarice and damaged dreams . ,25
5885,1,bennett's naturalistic performance speaks volumes more truth than any 'reality' show and anybody contemplating their own drastic life changes should watch some body first . ,25
5886,0,it takes you somewhere you're not likely to have seen before  but beneath the exotic surface ( and exotic dancing ) it's surprisingly old-fashioned . ,25
5887,0,while american adobo has its heart ( and its palate ) in the right place  its brain is a little scattered -- ditsy  even . ,25
5888,0,morrissette has performed a difficult task indeed - he's taken one of the world's most fascinating stories and made it dull  lifeless  and irritating . ,25
5889,0,like a grinning jack o' lantern  its apparent glee is derived from a lobotomy  having had all its vital essence scooped out and discarded . ,25
5890,1,[a] rare movie that makes us re-assess the basis for our lives and evaluate what is truly ours in a world of meaningless activity . ,25
5891,1,this english-language version . . . does full honor to miyazaki's teeming and often unsettling landscape and to the conflicted complexity of his characters . ,25
5892,1,it's an ambitious film  and as with all ambitious films  it has some problems . but on the whole  you're gonna like this movie . ,25
5893,0,manages to be somewhat well-acted  not badly art-directed and utterly unengaging no matter how hard it tries to be thrilling  touching or  yikes  uproarious . ,25
5894,0,for all its impressive craftsmanship  and despite an overbearing series of third-act crescendos  lily chou-chou never really builds up a head of emotional steam . ,25
5895,0,a pleasant and engaging enough sit  but in trying to have the best of both worlds it ends up falling short as a whole . ,25
5896,1,using a stock plot about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater . ,25
5897,0,told in scattered fashion  the movie only intermittently lives up to the stories and faces and music of the men who are its subject . ,25
5898,0,the cartoon is about as true to the spirit of the festival of lights as mr . deeds was to that of frank capra . ,25
5899,0,its strengths and weaknesses play off each other virtually to a stand-off  with the unfortunate trump card being the dreary mid-section of the film . ,25
5900,0,the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing . ,25
5901,0,maid in manhattan proves that it's easier to change the sheets than to change hackneyed concepts when it comes to dreaming up romantic comedies . ,25
5902,1,[cuar�n has] created a substantive movie out of several cliched movie structures : the road movie  the coming-of-age movie  and the teenage sex comedy . ,25
5903,0,the character is too forced and overwritten to be funny or believable much of the time  and clayburgh doesn't always improve the over-the-top mix . ,25
5904,1,it is an indelible epic american story about two families  one black and one white  facing change in both their inner and outer lives . ,25
5905,0,boasting some of the most poorly staged and lit action in memory  impostor is as close as you can get to an imitation movie . ,25
5906,1,doesn't do more than expand a tv show to movie length . however  it's pleasant enough and its ecological  pro-wildlife sentiments are certainly welcome . ,25
5907,1,behan himself knew how to spin a tale and one can't help but think he'd appreciate this attempt to turn his life into art . ,25
5908,0,its lack of quality earns it a place alongside those other two recent dumas botch-jobs  the man in the iron mask and the musketeer . ,25
5909,1,though few will argue that it ranks with the best of herzog's works invincible shows he's back in form with an astoundingly rich film . ,25
5910,0,it wouldn't matter so much that this arrogant richard pryor wannabe's routine is offensive  puerile and unimaginatively foul-mouthed if it was at least funny . ,25
5911,0,this is the kind of movie where the big scene is a man shot out of a cannon into a vat of ice cream . ,25
